config,sweep,dataset,n_features,n_trees,threads,path,batch,n_calls,median_us_per_row,iqr_us_per_row,min_us_per_row,max_us_per_row,call_p50_us,call_p95_us,call_p99_us
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_inplace,512,20,12.6686380859375,0.5903248046875014,12.282060351562501,14.782760546875,6399.9545,7659.426549999999,10625.7765
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,2,189,449.85823544973545,126.68887566137562,384.9356349206349,673.8681560846561,887.409,1420.0708999999997,2189.1963399999977
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_inplace,16384,5,11.352750537109376,0.3333079772949219,10.889865002441406,14.127204687499999,185071.528,223013.9324,313525.45752
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,2,2062,72.47357977691561,4.232641731328812,67.14261251212415,82.31649612027158,136.11200000000002,202.01865000000006,347.6821399999991
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_booster,8,338,66.73665606508875,4.864576183431957,53.340218195266274,71.25907618343196,499.453,687.1376999999993,1380.363249999999
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,8,174,110.11529094827586,9.35893211206897,103.1278591954023,116.3028283045977,843.1075000000001,1143.3563,1513.0587499999974
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,cat_onnx,8,501,37.024133483033935,3.5194348802395155,33.971596806387225,40.022048153692616,282.625,400.096,478.7898999999988
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_dmatrix,1024,10,12.408142968750001,0.6311269531250012,11.8392111328125,13.516417285156251,12451.284,14652.1523,18242.33294999999
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_sklearn,1,311,545.526192926045,19.896508038585125,509.1004694533762,584.9368938906753,514.111,762.505,1082.2738000000031
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,xgb_inplace,2,188,375.1393696808511,20.82842819148931,339.6844494680851,390.2247925531915,719.389,921.14675,1310.795889999993
online_shoppers_f17_t500_th1,trees,online_shoppers,17,500,1,lgb_sklearn,512,8,35.323524169921875,7.145362426757806,33.191443359375,46.147663330078124,17988.059500000003,26180.043899999997,27548.783330000002
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,xgb_inplace,128,21,58.187212425595234,1.7694354538690362,52.99179724702381,61.45456398809524,7353.909,8501.775,9686.335099999998
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,xgb_sklearn,16384,5,23.386649365234373,4.14408840942383,22.038992712402344,42.10694262695313,375682.759,696785.1016,710480.61982
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,lgb_booster,512,5,131.74582773437498,10.323133789062496,104.851565625,144.821527734375,68318.278,78259.40759999999,80607.17852
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,xgb_inplace,32,78,56.831167868589745,4.630396434294873,52.95945592948718,63.862239583333334,1731.7835,2466.9315,2805.7807199999993
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,xgb_inplace,16,107,88.4070648364486,9.653705315420567,83.84668282710281,101.9838019859813,1376.96,1999.9986000000015,2386.8932800000002
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,cat_sklearn,2,296,275.3067010135135,13.767913851351352,254.3914054054054,290.3244189189189,516.8395,669.9655,1072.1164999999999
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,xgb_sklearn,512,11,24.71577325994318,0.8737124467329522,23.810914417613635,27.49622052556818,12351.258,14916.023,18265.016799999998
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,cat_sklearn,512,103,4.352229805066748,1.1694831045206309,3.255890473300971,5.189890283677184,1890.007,4024.844,5034.929760000001
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,xgb_onnx,4096,5,47.39592470703125,1.9801153808593739,46.02229619140625,62.59962001953125,195245.818,268649.85809999995,312433.66453999997
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,cat_onnx,64,26,94.82106189903847,2.3596234975961465,92.210265625,102.17349939903846,5991.246,7212.432,8071.891749999994
online_shoppers_f17_t1000_th1,trees,online_shoppers,17,1000,1,xgb_sklearn,8,56,298.13241964285714,25.496722098214263,263.64137946428576,338.84169866071426,2233.893,3246.96475,4358.2147
